,index,along_track,time,x,y,xtilt,atilt,code,shifts,range_shift,npeaks
112,7,15.2029538437092,1696329551.83782,-29.4551067361608,-10.6638465711148,-1.29987764358521,-0.241248413920403,7kuka_stare_decon_Ku-Scat20231003-103908.nc,42,1.62017333984375,2
113,8,15.2029538437092,1696329552.30275,-29.4551067361608,-10.6638465711148,-1.48714804649353,1.10269284248352,8kuka_stare_decon_Ku-Scat20231003-103908.nc,39,1.59728515625,3
114,9,15.347844549529,1696329552.76761,-29.3984779929742,-10.530432265834,-1.48714804649353,1.10269284248352,9kuka_stare_decon_Ku-Scat20231003-103908.nc,37,1.5820263671875,3
115,10,15.347844549529,1696329553.23254,-29.3984779929742,-10.530432265834,-1.48714804649353,1.10269284248352,10kuka_stare_decon_Ku-Scat20231003-103908.nc,37,1.5820263671875,3
116,11,15.5785695287178,1696329553.69732,-29.3136955681257,-10.3155399749521,-0.837209284305573,0.111260607838631,11kuka_stare_decon_Ku-Scat20231003-103908.nc,34,1.55913818359375,4
117,12,15.5785695287178,1696329554.16227,-29.3136955681257,-10.3155399749521,-0.837209284305573,0.111260607838631,12kuka_stare_decon_Ku-Scat20231003-103908.nc,40,1.60491455078125,3
118,41,15.6152929747804,1696329567.64252,-29.3040000847541,-10.2796177987475,-0.70501834154129,0.595960795879364,41kuka_stare_decon_Ku-Scat20231003-103908.nc,38,1.58965576171875,3
119,42,15.6152929747804,1696329568.10733,-29.3040000847541,-10.2796177987475,-0.70501834154129,0.595960795879364,42kuka_stare_decon_Ku-Scat20231003-103908.nc,38,1.58965576171875,3
120,43,15.6152929747804,1696329568.57232,-29.3040000847541,-10.2796177987475,-0.70501834154129,0.595960795879364,43kuka_stare_decon_Ku-Scat20231003-103908.nc,35,1.566767578125,3
121,44,15.977161309982,1696329569.03705,-29.1694334400818,-9.94332643656526,-0.815177500247955,-0.692900955677033,44kuka_stare_decon_Ku-Scat20231003-103908.nc,38,1.58965576171875,4
122,45,15.977161309982,1696329569.50198,-29.1694334400818,-9.94332643656526,-0.815177500247955,-0.692900955677033,45kuka_stare_decon_Ku-Scat20231003-103908.nc,38,1.58965576171875,3
123,46,16.6622552883676,1696329569.96671,-28.9073205012828,-9.31000356317963,-0.859241127967835,-1.46401476860046,46kuka_stare_decon_Ku-Scat20231003-103908.nc,42,1.62017333984375,2
124,47,16.6622552883676,1696329570.43157,-28.9073205012828,-9.31000356317963,-0.859241127967835,-1.46401476860046,47kuka_stare_decon_Ku-Scat20231003-103908.nc,39,1.59728515625,2
125,48,17.2273989629979,1696329570.89664,-28.7315334239975,-8.76951460109558,0.264381885528564,0.243451550602913,48kuka_stare_decon_Ku-Scat20231003-103908.nc,39,1.59728515625,3
126,49,17.2273989629979,1696329571.36168,-28.7315334239975,-8.76951460109558,0.264381885528564,0.243451550602913,49kuka_stare_decon_Ku-Scat20231003-103908.nc,37,1.5820263671875,4
127,50,17.5080526512215,1696329571.8263,-28.6524140066467,-8.49756546469871,-0.738066077232361,0.640024363994598,50kuka_stare_decon_Ku-Scat20231003-103908.nc,40,1.60491455078125,3
128,51,17.5080526512215,1696329572.29017,-28.6524140066467,-8.49756546469871,-0.738066077232361,0.640024363994598,51kuka_stare_decon_Ku-Scat20231003-103908.nc,38,1.58965576171875,4
129,52,18.1648884948011,1696329572.75516,-28.4518919228576,-7.86815997294616,-0.165238678455353,-0.604773581027985,52kuka_stare_decon_Ku-Scat20231003-103908.nc,41,1.6125439453125,2
130,53,18.1648884948011,1696329573.22006,-28.4518919228576,-7.86815997294616,-0.165238678455353,-0.604773581027985,53kuka_stare_decon_Ku-Scat20231003-103908.nc,40,1.60491455078125,3
131,54,18.5608557565997,1696329573.68496,-28.3023421335965,-7.50138085684739,-0.165238678455353,-0.604773581027985,54kuka_stare_decon_Ku-Scat20231003-103908.nc,39,1.59728515625,4
132,55,18.5608557565997,1696329574.14966,-28.3023421335965,-7.50138085684739,0.286413699388504,1.15777242183685,55kuka_stare_decon_Ku-Scat20231003-103908.nc,40,1.60491455078125,2
133,56,18.5608557565997,1696329574.61454,-28.3023421335965,-7.50138085684739,0.286413699388504,1.15777242183685,56kuka_stare_decon_Ku-Scat20231003-103908.nc,39,1.59728515625,2
134,57,18.8854494629721,1696329575.07938,-28.1754898787476,-7.20258009491954,-0.176254585385323,1.57637703418732,57kuka_stare_decon_Ku-Scat20231003-103908.nc,39,1.59728515625,5
135,58,18.8854494629721,1696329575.54428,-28.1754898787476,-7.20258009491954,-0.176254585385323,1.57637703418732,58kuka_stare_decon_Ku-Scat20231003-103908.nc,40,1.60491455078125,2
136,59,19.0991393935649,1696329576.00925,-28.0805912390351,-7.01085294375662,0.297429621219635,1.7085679769516,59kuka_stare_decon_Ku-Scat20231003-103908.nc,39,1.59728515625,2
137,62,19.238456766337,1696329577.40369,-28.0185938053764,-6.88591332512442,-0.055079560726881,1.02558147907257,62kuka_stare_decon_Ku-Scat20231003-103908.nc,38,1.58965576171875,3
138,63,19.2972372266255,1696329577.86854,-27.9916908964515,-6.83352656185161,-0.275397807359695,0.210403874516487,63kuka_stare_decon_Ku-Scat20231003-103908.nc,38,1.58965576171875,3
139,88,19.2614051915022,1696329589.48937,-28.0017328942195,-6.86824945069384,-0.550795614719391,0.276499450206757,88kuka_stare_decon_Ku-Scat20231003-103908.nc,37,1.5820263671875,3
140,89,19.2920527512831,1696329589.95434,-27.987563691102,-6.84099875169341,-0.550795614719391,0.276499450206757,89kuka_stare_decon_Ku-Scat20231003-103908.nc,36,1.57439697265625,2
141,90,19.2920527512831,1696329590.41916,-27.987563691102,-6.84099875169341,-0.110159121453762,0.0671970397233963,90kuka_stare_decon_Ku-Scat20231003-103908.nc,42,1.62017333984375,3
142,91,19.7526945334087,1696329590.88414,-27.7893623136915,-6.4249388941098,-0.110159121453762,0.0671970397233963,91kuka_stare_decon_Ku-Scat20231003-103908.nc,37,1.5820263671875,3
143,92,19.7526945334087,1696329591.34894,-27.7893623136915,-6.4249388941098,-0.319461435079575,-0.395471155643463,92kuka_stare_decon_Ku-Scat20231003-103908.nc,35,1.566767578125,3
144,93,20.0169119504807,1696329591.81362,-27.6838843859732,-6.18268657592125,-0.319461435079575,-0.395471155643463,93kuka_stare_decon_Ku-Scat20231003-103908.nc,40,1.60491455078125,2
145,142,19.9815219277827,1696329614.59127,-27.7167401001789,-6.2069105427945,-1.36597311496735,0.100244715809822,142kuka_stare_decon_Ku-Scat20231003-103908.nc,39,1.59728515625,2
146,143,20.0262910182378,1696329615.05598,-27.697127122432,-6.16662683908362,-1.36597311496735,0.100244715809822,143kuka_stare_decon_Ku-Scat20231003-103908.nc,34,1.55913818359375,3
147,144,20.0262910182378,1696329615.52086,-27.697127122432,-6.16662683908362,-0.859241127967835,0.232435658574104,144kuka_stare_decon_Ku-Scat20231003-103908.nc,33,1.5515087890625,3
148,145,20.443169155486,1696329615.98591,-27.5367710092105,-5.78174744267017,-0.859241127967835,0.232435658574104,145kuka_stare_decon_Ku-Scat20231003-103908.nc,31,1.53625,4
149,146,20.443169155486,1696329616.45081,-27.5367710092105,-5.78174744267017,-1.96083235740662,-0.164137169718742,146kuka_stare_decon_Ku-Scat20231003-103908.nc,32,1.54387939453125,4
150,147,20.8919922884128,1696329616.91565,-27.3509477260523,-5.37315264053177,-1.96083235740662,-0.164137169718742,147kuka_stare_decon_Ku-Scat20231003-103908.nc,34,1.55913818359375,2
151,148,20.8919922884128,1696329617.38039,-27.3509477260523,-5.37315264053177,-2.46756434440613,-1.24369645118713,148kuka_stare_decon_Ku-Scat20231003-103908.nc,33,1.5515087890625,2
152,149,21.5270647953734,1696329617.84536,-27.0603181887418,-4.80718685209286,-2.46756434440613,-1.24369645118713,149kuka_stare_decon_Ku-Scat20231003-103908.nc,34,1.55913818359375,3
153,150,21.5270647953734,1696329618.31018,-27.0603181887418,-4.80718685209286,-2.46756434440613,-1.24369645118713,150kuka_stare_decon_Ku-Scat20231003-103908.nc,34,1.55913818359375,3
154,151,22.0497504245306,1696329618.77509,-26.8856282345951,-4.31301971955691,-1.63035500049591,0.243451550602913,151kuka_stare_decon_Ku-Scat20231003-103908.nc,36,1.57439697265625,4
155,152,22.0497504245306,1696329619.2399,-26.8856282345951,-4.31301971955691,-1.63035500049591,0.243451550602913,152kuka_stare_decon_Ku-Scat20231003-103908.nc,35,1.566767578125,2
156,153,22.4416300627089,1696329619.70478,-26.7688156594522,-3.93638761923648,-1.09057521820068,1.59840881824493,153kuka_stare_decon_Ku-Scat20231003-103908.nc,36,1.57439697265625,4
157,155,22.4416300627089,1696329620.6344,-26.7688156594522,-3.93638761923648,-0.649938821792603,3.25079560279846,155kuka_stare_decon_Ku-Scat20231003-103908.nc,36,1.57439697265625,2
158,156,22.4667890344659,1696329621.09949,-26.7720432202332,-3.90753650455736,-0.649938821792603,3.25079560279846,156kuka_stare_decon_Ku-Scat20231003-103908.nc,35,1.566767578125,2
159,157,22.4667890344659,1696329621.5643,-26.7720432202332,-3.90753650455736,-0.605875134468079,1.04761326313019,157kuka_stare_decon_Ku-Scat20231003-103908.nc,38,1.58965576171875,3
160,158,22.8231439521179,1696329622.0291,-26.6722237011418,-3.56238000735175,-0.605875134468079,1.04761326313019,158kuka_stare_decon_Ku-Scat20231003-103908.nc,36,1.57439697265625,2
161,159,22.8231439521179,1696329622.49395,-26.6722237011418,-3.56238000735175,-1.04651165008545,0.430722177028656,159kuka_stare_decon_Ku-Scat20231003-103908.nc,36,1.57439697265625,2
162,160,23.1643904688475,1696329622.95868,-26.5755746942013,-3.23240734601859,-1.04651165008545,0.430722177028656,160kuka_stare_decon_Ku-Scat20231003-103908.nc,38,1.58965576171875,2
163,161,23.1643904688475,1696329623.42366,-26.5755746942013,-3.23240734601859,-1.04651165008545,0.430722177028656,161kuka_stare_decon_Ku-Scat20231003-103908.nc,37,1.5820263671875,2
164,162,23.4048937126235,1696329623.88855,-26.5165482624434,-2.99599872599356,-0.440636485815048,0.651040494441986,162kuka_stare_decon_Ku-Scat20231003-103908.nc,37,1.5820263671875,3
165,163,23.4048937126235,1696329624.35334,-26.5165482624434,-2.99599872599356,-0.440636485815048,0.651040494441986,163kuka_stare_decon_Ku-Scat20231003-103908.nc,36,1.57439697265625,3
166,164,23.6540753163515,1696329624.8182,-26.4455810650252,-2.75532406545244,-1.65238678455353,-2.15801692008972,164kuka_stare_decon_Ku-Scat20231003-103908.nc,34,1.55913818359375,2
167,165,23.6540753163515,1696329625.28301,-26.4455810650252,-2.75532406545244,-1.65238678455353,-2.15801692008972,165kuka_stare_decon_Ku-Scat20231003-103908.nc,34,1.55913818359375,2
168,167,23.8166395414981,1696329626.21285,-26.4143563350663,-2.59190934291109,-1.37698900699615,-3.40281510353088,167kuka_stare_decon_Ku-Scat20231003-103908.nc,34,1.55913818359375,4
169,168,23.8413184123679,1696329626.67776,-26.4056223444641,-2.568805528339,-1.10159122943878,-2.35630345344543,168kuka_stare_decon_Ku-Scat20231003-103908.nc,33,1.5515087890625,5
170,169,23.8413184123679,1696329627.14253,-26.4056223444641,-2.568805528339,-1.10159122943878,-2.35630345344543,169kuka_stare_decon_Ku-Scat20231003-103908.nc,35,1.566767578125,3
171,170,23.8413184123679,1696329627.60635,-26.4056223444641,-2.568805528339,-1.54222762584686,-4.39424753189087,170kuka_stare_decon_Ku-Scat20231003-103908.nc,31,1.53625,2
172,171,24.1683456737903,1696329628.07124,-26.3395769950002,-2.24160516005941,-1.54222762584686,-4.39424753189087,171kuka_stare_decon_Ku-Scat20231003-103908.nc,32,1.54387939453125,3
173,172,24.1683456737903,1696329628.53613,-26.3395769950002,-2.24160516005941,-1.54222762584686,-4.39424753189087,172kuka_stare_decon_Ku-Scat20231003-103908.nc,32,1.54387939453125,3
174,173,24.2904925435495,1696329629.00104,-26.3146705520339,-2.11954515485559,-1.69645047187805,-3.07233786582947,173kuka_stare_decon_Ku-Scat20231003-103908.nc,67,1.810908203125,1
175,174,24.2904925435495,1696329629.46594,-26.3146705520339,-2.11954515485559,-1.69645047187805,-3.07233786582947,174kuka_stare_decon_Ku-Scat20231003-103908.nc,31,1.53625,5
176,175,24.4153139967743,1696329629.93081,-26.2925334307365,-1.99344845989253,-1.93880045413971,-3.97564244270325,175kuka_stare_decon_Ku-Scat20231003-103908.nc,31,1.53625,2
177,205,24.4002716153795,1696329643.87604,-26.3072204296477,-2.00359978328925,-1.34394121170044,-4.95605897903442,205kuka_stare_decon_Ku-Scat20231003-103908.nc,31,1.53625,2
178,206,24.4002716153795,1696329644.34097,-26.3072204296477,-2.00359978328925,-1.34394121170044,-4.95605897903442,206kuka_stare_decon_Ku-Scat20231003-103908.nc,33,1.5515087890625,3
179,207,24.6603685540275,1696329644.80586,-26.2457409822382,-1.74738372582942,-2.15911865234375,-5.44075870513916,207kuka_stare_decon_Ku-Scat20231003-103908.nc,68,1.81853759765625,2
180,208,24.6603685540275,1696329645.27081,-26.2457409822382,-1.74738372582942,-2.15911865234375,-5.44075870513916,208kuka_stare_decon_Ku-Scat20231003-103908.nc,31,1.53625,5
181,209,25.0523306854134,1696329645.73564,-26.1486218189821,-1.36326752812602,-2.15911865234375,-5.44075870513916,209kuka_stare_decon_Ku-Scat20231003-103908.nc,31,1.53625,3
182,210,25.0523306854134,1696329646.20047,-26.1486218189821,-1.36326752812602,-1.76254594326019,-4.10783386230469,210kuka_stare_decon_Ku-Scat20231003-103908.nc,34,1.55913818359375,5
183,211,25.4004754578842,1696329646.66543,-26.0168788097799,-1.0410077032866,-1.76254594326019,-4.10783386230469,211kuka_stare_decon_Ku-Scat20231003-103908.nc,33,1.5515087890625,4
184,242,25.4080595950813,1696329661.07511,-26.0227974839509,-1.03034718031995,-1.41003668308258,1.28996336460114,242kuka_stare_decon_Ku-Scat20231003-103908.nc,35,1.566767578125,3
185,243,25.4080595950813,1696329661.53998,-26.0227974839509,-1.03034718031995,-1.41003668308258,1.28996336460114,243kuka_stare_decon_Ku-Scat20231003-103908.nc,34,1.55913818359375,3
186,244,25.4533171331388,1696329662.00499,-26.023812269792,-0.980953004676849,-1.85067319869995,0.959485948085785,244kuka_stare_decon_Ku-Scat20231003-103908.nc,34,1.55913818359375,5
187,245,25.4533171331388,1696329662.46979,-26.023812269792,-0.980953004676849,-1.85067319869995,0.959485948085785,245kuka_stare_decon_Ku-Scat20231003-103908.nc,38,1.58965576171875,3
188,246,26.1452335182424,1696329662.9346,-25.742771721445,-0.348426897777244,-1.90575277805328,-0.472582638263702,246kuka_stare_decon_Ku-Scat20231003-103908.nc,40,1.60491455078125,3
189,247,26.1452335182424,1696329663.39947,-25.742771721445,-0.348426897777244,-1.90575277805328,-0.472582638263702,247kuka_stare_decon_Ku-Scat20231003-103908.nc,37,1.5820263671875,3
190,248,26.6176258797626,1696329663.86441,-25.5693313213997,0.0910419478313997,-1.90575277805328,-0.472582638263702,248kuka_stare_decon_Ku-Scat20231003-103908.nc,38,1.58965576171875,4
191,249,26.6176258797626,1696329664.32925,-25.5693313213997,0.0910419478313997,-0.220318242907524,0.761199533939362,249kuka_stare_decon_Ku-Scat20231003-103908.nc,43,1.627802734375,3
192,250,27.2298580975458,1696329664.794,-25.3544577881694,0.66469245927874,-0.220318242907524,0.761199533939362,250kuka_stare_decon_Ku-Scat20231003-103908.nc,41,1.6125439453125,3
193,251,27.2298580975458,1696329665.25901,-25.3544577881694,0.66469245927874,0.352509170770645,1.11370873451233,251kuka_stare_decon_Ku-Scat20231003-103908.nc,38,1.58965576171875,4
194,252,27.9226748828071,1696329665.72376,-25.1304064206779,1.3216869244352,0.352509170770645,1.11370873451233,252kuka_stare_decon_Ku-Scat20231003-103908.nc,38,1.58965576171875,4
195,253,27.9226748828071,1696329666.18891,-25.1304064206779,1.3216869244352,-0.0660954713821411,-1.07845783233643,253kuka_stare_decon_Ku-Scat20231003-103908.nc,38,1.58965576171875,4
196,254,28.4121679676684,1696329666.65359,-24.9701281897724,1.78501714125741,-0.0660954713821411,-1.07845783233643,254kuka_stare_decon_Ku-Scat20231003-103908.nc,38,1.58965576171875,4
197,267,28.4137830097327,1696329672.69697,-24.9629158345051,1.78380665788427,-0.264381885528564,0.783231317996979,267kuka_stare_decon_Ku-Scat20231003-103908.nc,38,1.58965576171875,4
198,268,28.4137830097327,1696329673.16182,-24.9629158345051,1.78380665788427,-0.352509170770645,0.518849551677704,268kuka_stare_decon_Ku-Scat20231003-103908.nc,36,1.57439697265625,4
199,269,28.4137830097327,1696329673.62697,-24.9629158345051,1.78380665788427,-0.352509170770645,0.518849551677704,269kuka_stare_decon_Ku-Scat20231003-103908.nc,37,1.5820263671875,4
200,270,28.8479151822584,1696329674.09061,-24.8655156102031,2.21297690330539,0.187270507216454,0.111260607838631,270kuka_stare_decon_Ku-Scat20231003-103908.nc,36,1.57439697265625,4
201,271,28.8479151822584,1696329674.55553,-24.8655156102031,2.21297690330539,0.187270507216454,0.111260607838631,271kuka_stare_decon_Ku-Scat20231003-103908.nc,35,1.566767578125,4
202,272,29.4938219473357,1696329675.02023,-24.7172645772807,2.84980438172352,0.187270507216454,0.111260607838631,272kuka_stare_decon_Ku-Scat20231003-103908.nc,35,1.566767578125,4
203,273,29.4938219473357,1696329675.48511,-24.7172645772807,2.84980438172352,-1.49816405773163,2.23733162879944,273kuka_stare_decon_Ku-Scat20231003-103908.nc,35,1.566767578125,5
204,274,29.7863077504017,1696329675.95008,-24.6545510408469,3.13982840836979,-1.49816405773163,2.23733162879944,274kuka_stare_decon_Ku-Scat20231003-103908.nc,35,1.566767578125,4
205,276,30.1718411893384,1696329676.87983,-24.5428425897844,3.51038887887262,-1.65238678455353,-0.0209303386509418,276kuka_stare_decon_Ku-Scat20231003-103908.nc,34,1.55913818359375,3
206,277,30.1718411893384,1696329677.34472,-24.5428425897844,3.51038887887262,-2.46756434440613,-0.120073363184929,277kuka_stare_decon_Ku-Scat20231003-103908.nc,35,1.566767578125,5
207,278,30.5194728302508,1696329677.80971,-24.4100204352289,3.83167153724935,-2.46756434440613,-0.120073363184929,278kuka_stare_decon_Ku-Scat20231003-103908.nc,37,1.5820263671875,2
208,305,30.516113402373,1696329690.36004,-24.394145114813,3.82169945398346,-1.57527542114258,0.893390476703644,305kuka_stare_decon_Ku-Scat20231003-103908.nc,36,1.57439697265625,4
209,306,30.5130734159889,1696329690.82487,-24.3980130618438,3.81997387204319,-1.57527542114258,0.893390476703644,306kuka_stare_decon_Ku-Scat20231003-103908.nc,36,1.57439697265625,4
210,307,30.5130734159889,1696329691.28986,-24.3980130618438,3.81997387204319,-1.94981634616852,0.276499450206757,307kuka_stare_decon_Ku-Scat20231003-103908.nc,37,1.5820263671875,4
211,308,30.9177102782955,1696329691.75457,-24.257130945567,4.19943074986804,-1.94981634616852,0.276499450206757,308kuka_stare_decon_Ku-Scat20231003-103908.nc,36,1.57439697265625,4
212,309,30.9177102782955,1696329692.21944,-24.257130945567,4.19943074986804,-1.94981634616852,0.276499450206757,309kuka_stare_decon_Ku-Scat20231003-103908.nc,38,1.58965576171875,4
213,500,31.2893556689205,1696329781.00516,-24.0639893184416,4.52238386147656,-0.561811506748199,-0.208200737833977,500kuka_stare_decon_Ku-Scat20231003-103908.nc,43,1.627802734375,2
214,505,31.2919910613681,1696329783.32837,-24.0594446635805,4.52339604787994,-0.0440636463463306,0.375642478466034,505kuka_stare_decon_Ku-Scat20231003-103908.nc,42,1.62017333984375,2
215,522,31.2810098394201,1696329791.23106,-24.0458567859605,4.50608478253707,-0.176254585385323,0.364626586437225,522kuka_stare_decon_Ku-Scat20231003-103908.nc,41,1.6125439453125,2
216,571,31.2658487048147,1696329814.0086,-24.0364877805114,4.48595667607151,-0.771113812923431,-0.296328127384186,571kuka_stare_decon_Ku-Scat20231003-103908.nc,42,1.62017333984375,3
217,572,31.2658487048147,1696329814.47355,-24.0364877805114,4.48595667607151,-0.914320707321167,-0.34039169549942,572kuka_stare_decon_Ku-Scat20231003-103908.nc,36,1.57439697265625,4
218,573,31.505760101405,1696329814.93858,-23.9582183742896,4.71308045194019,-0.914320707321167,-0.34039169549942,573kuka_stare_decon_Ku-Scat20231003-103908.nc,37,1.5820263671875,2
219,574,31.505760101405,1696329815.40341,-23.9582183742896,4.71308045194019,-0.506731927394867,-1.06744170188904,574kuka_stare_decon_Ku-Scat20231003-103908.nc,37,1.5820263671875,4
220,575,32.1894881818731,1696329815.86837,-23.7199423662387,5.35421588807367,-0.506731927394867,-1.06744170188904,575kuka_stare_decon_Ku-Scat20231003-103908.nc,38,1.58965576171875,3
221,576,32.1894881818731,1696329816.33226,-23.7199423662387,5.35421588807367,0.308445543050766,0.463769853115082,576kuka_stare_decon_Ku-Scat20231003-103908.nc,37,1.5820263671875,3
222,577,32.7433895953501,1696329816.79703,-23.5349869853817,5.87684987380635,0.308445543050766,0.463769853115082,577kuka_stare_decon_Ku-Scat20231003-103908.nc,37,1.5820263671875,4
223,578,32.7433895953501,1696329817.26185,-23.5349869853817,5.87684987380635,-0.771113812923431,-2.25716042518616,578kuka_stare_decon_Ku-Scat20231003-103908.nc,37,1.5820263671875,5
224,579,33.346009744199,1696329817.72685,-23.3217523619533,6.44061460101511,-0.771113812923431,-2.25716042518616,579kuka_stare_decon_Ku-Scat20231003-103908.nc,36,1.57439697265625,4
